time	V(a,b)	V(a,n)	V(b,n)	V(c,n)	I(Ra)	I(Rla)
2.097385714285714e-002	-3.023943e+002	-9.036647e+001	2.120278e+002	-1.216613e+002	2.710997e-004	-1.835275e+000
2.098571428571428e-002	-3.028589e+002	-8.814605e+001	2.147128e+002	-1.265668e+002	2.644385e-004	-1.859191e+000
2.099757142857142e-002	-3.032922e+002	-8.590400e+001	2.173882e+002	-1.314842e+002	2.577124e-004	-1.881701e+000
2.100942857142856e-002	-3.036943e+002	-8.364032e+001	2.200540e+002	-1.364136e+002	2.509213e-004	-1.902804e+000
2.102128571428571e-002	-3.040651e+002	-8.135502e+001	2.227101e+002	-1.413551e+002	2.440654e-004	-1.922502e+000
2.103314285714285e-002	-3.044047e+002	-7.904809e+001	2.253566e+002	-1.463085e+002	2.371446e-004	-1.940794e+000
2.104499999999999e-002	-3.047130e+002	-7.671954e+001	2.279934e+002	-1.512739e+002	2.301589e-004	-1.957680e+000
2.104510000000000e-002	-3.047153e+002	-7.669975e+001	2.280155e+002	-1.513158e+002	2.300996e-004	-1.957808e+000
2.104530000000000e-002	-3.047537e+002	-7.669403e+001	2.280597e+002	-1.513657e+002	-1.666385e+000	-1.958066e+000
2.104570000000000e-002	-3.049751e+002	-7.682715e+001	2.281480e+002	-1.513208e+002	-7.856670e+000	-1.958583e+000
2.104600000000000e-002	-3.052419e+002	-7.702773e+001	2.282142e+002	-1.511865e+002	-9.999460e+000	-1.958972e+000
2.105185714285714e-002	-3.112822e+002	-8.177979e+001	2.295025e+002	-1.477227e+002	-9.999440e+000	-1.967947e+000
2.105771428571428e-002	-3.173125e+002	-8.652595e+001	2.307866e+002	-1.442606e+002	-9.999420e+000	-1.978001e+000
2.106357142857143e-002	-3.233328e+002	-9.126621e+001	2.320666e+002	-1.408004e+002	-9.999400e+000	-1.989133e+000
2.106942857142857e-002	-3.293430e+002	-9.600056e+001	2.333424e+002	-1.373419e+002	-9.999380e+000	-2.001343e+000
2.107528571428571e-002	-3.353432e+002	-1.007290e+002	2.346142e+002	-1.338852e+002	-9.999359e+000	-2.014632e+000
2.108114285714285e-002	-3.413333e+002	-1.054516e+002	2.358818e+002	-1.304302e+002	-9.999339e+000	-2.028999e+000
2.108700000000000e-002	-3.473135e+002	-1.101682e+002	2.371453e+002	-1.269771e+002	-9.999319e+000	-2.044444e+000
2.108710000000000e-002	-3.474153e+002	-1.102486e+002	2.371667e+002	-1.269182e+002	-9.999319e+000	-2.044730e+000
2.108730000000000e-002	-3.475512e+002	-1.103754e+002	2.371758e+002	-1.268004e+002	-8.332649e+000	-2.045301e+000
2.108770000000000e-002	-3.475339e+002	-1.104845e+002	2.370494e+002	-1.265649e+002	-2.142165e+000	-2.046447e+000
2.108800000000000e-002	-3.473194e+002	-1.104655e+002	2.368539e+002	-1.263883e+002	6.946385e-004	-2.047306e+000
2.113300000000000e-002	-3.018418e+002	-1.008863e+002	2.009555e+002	-1.000693e+002	6.036834e-004	-2.161915e+000
2.113330000000001e-002	-3.015367e+002	-1.008207e+002	2.007159e+002	-9.989520e+001	6.030730e-004	-2.162584e+000
2.113347816175121e-002	-3.014017e+002	-1.008049e+002	2.005968e+002	-9.979185e+001	-2.456496e+000	-2.162981e+000
2.113366254475103e-002	-3.014009e+002	-1.008580e+002	2.005429e+002	-9.968491e+001	-7.573044e+000	-2.163392e+000
2.113383637479289e-002	-3.015305e+002	-1.009732e+002	2.005573e+002	-9.958409e+001	-9.999393e+000	-2.163780e+000
2.113400000000000e-002	-3.016946e+002	-1.011027e+002	2.005919e+002	-9.948920e+001	-9.999392e+000	-2.164146e+000
2.114042857142857e-002	-3.081342e+002	-1.061815e+002	2.019526e+002	-9.577110e+001	-9.999370e+000	-2.179994e+000
2.114685714285714e-002	-3.145631e+002	-1.112497e+002	2.033134e+002	-9.206374e+001	-9.999349e+000	-2.197085e+000
2.115328571428572e-002	-3.209815e+002	-1.163072e+002	2.046743e+002	-8.836710e+001	-9.999327e+000	-2.215418e+000
2.115971428571429e-002	-3.273893e+002	-1.213540e+002	2.060352e+002	-8.468120e+001	-9.999305e+000	-2.234995e+000
2.116614285714286e-002	-3.337865e+002	-1.263902e+002	2.073962e+002	-8.100602e+001	-9.999284e+000	-2.255814e+000
2.117257142857143e-002	-3.401730e+002	-1.314157e+002	2.087573e+002	-7.734157e+001	-9.999262e+000	-2.277876e+000
2.117900000000000e-002	-3.465490e+002	-1.364306e+002	2.101184e+002	-7.368786e+001	-9.999241e+000	-2.301182e+000
2.117910000000001e-002	-3.466479e+002	-1.365083e+002	2.101396e+002	-7.363127e+001	-9.999241e+000	-2.301565e+000
2.117930000000000e-002	-3.468119e+002	-1.366300e+002	2.101819e+002	-7.355191e+001	-8.332632e+000	-2.302332e+000
2.117970000000000e-002	-3.469952e+002	-1.367287e+002	2.102665e+002	-7.353783e+001	-2.142372e+000	-2.303869e+000
2.117999999999999e-002	-3.470319e+002	-1.367019e+002	2.103300e+002	-7.362804e+001	4.101061e-004	-2.305021e+000
2.118291428571424e-002	-3.469675e+002	-1.360211e+002	2.109464e+002	-7.492530e+001	4.080635e-004	-2.316118e+000
2.118582857142849e-002	-3.468988e+002	-1.353364e+002	2.115624e+002	-7.622598e+001	4.060094e-004	-2.327039e+000
2.118874285714274e-002	-3.468258e+002	-1.346478e+002	2.121779e+002	-7.753008e+001	4.039438e-004	-2.337783e+000
2.119165714285699e-002	-3.467485e+002	-1.339554e+002	2.127931e+002	-7.883761e+001	4.018666e-004	-2.348352e+000
2.119457142857123e-002	-3.466670e+002	-1.332592e+002	2.134078e+002	-8.014857e+001	3.997778e-004	-2.358744e+000
2.119748571428548e-002	-3.465812e+002	-1.325591e+002	2.140221e+002	-8.146296e+001	3.976776e-004	-2.368961e+000
2.120039999999973e-002	-3.464911e+002	-1.318552e+002	2.146359e+002	-8.278077e+001	3.955657e-004	-2.379001e+000
2.122087999999947e-002	-3.457512e+002	-1.268206e+002	2.189306e+002	-9.211004e+001	3.804621e-004	-2.444958e+000
2.125800000000000e-002	-3.441703e+002	-1.174994e+002	2.266709e+002	-1.091716e+002	3.524984e-004	-2.554162e+000
2.125810000000000e-002	-3.441652e+002	-1.174736e+002	2.266916e+002	-1.092180e+002	3.524210e-004	-2.554417e+000
2.125830000000001e-002	-3.441210e+002	-1.174219e+002	2.266991e+002	-1.092771e+002	4.082505e-004	-2.554927e+000
2.125870000000001e-002	-3.438881e+002	-1.173187e+002	2.265694e+002	-1.092507e+002	6.157667e-004	-2.555945e+000
2.125900000000000e-002	-3.436126e+002	-1.172412e+002	2.263714e+002	-1.091302e+002	6.872250e-004	-2.556708e+000
2.128099999999999e-002	-3.201749e+002	-1.114992e+002	2.086757e+002	-9.717650e+001	6.403496e-004	-2.608641e+000
2.128110000000000e-002	-3.200680e+002	-1.114728e+002	2.085952e+002	-9.712239e+001	6.401359e-004	-2.608859e+000
2.128130000000000e-002	-3.198882e+002	-1.114201e+002	2.084681e+002	-9.704799e+001	5.888902e-004	-2.609295e+000
2.128170000000000e-002	-3.196731e+002	-1.113146e+002	2.083584e+002	-9.704380e+001	3.993973e-004	-2.610165e+000
2.128200000000000e-002	-3.196125e+002	-1.112355e+002	2.083770e+002	-9.714143e+001	3.337068e-004	-2.610816e+000
2.128637622490813e-002	-3.193540e+002	-1.100783e+002	2.092757e+002	-9.919746e+001	3.302351e-004	-2.620107e+000
2.129075244981626e-002	-3.190905e+002	-1.089167e+002	2.101738e+002	-1.012572e+002	3.267502e-004	-2.629020e+000
2.129512867472439e-002	-3.188218e+002	-1.077506e+002	2.110712e+002	-1.033206e+002	3.232522e-004	-2.637556e+000
2.129950489963252e-002	-3.185481e+002	-1.065803e+002	2.119679e+002	-1.053876e+002	3.197411e-004	-2.645715e+000
2.130388112454065e-002	-3.182694e+002	-1.054055e+002	2.128639e+002	-1.074584e+002	3.162168e-004	-2.653496e+000
2.130825734944878e-002	-3.179855e+002	-1.042263e+002	2.137592e+002	-1.095329e+002	3.126793e-004	-2.660900e+000
2.131263357435691e-002	-3.176966e+002	-1.030428e+002	2.146538e+002	-1.116110e+002	3.091287e-004	-2.667927e+000
2.135600000000000e-002	-3.147150e+002	-9.123086e+001	2.234842e+002	-1.322533e+002	2.736929e-004	-2.728185e+000
2.135610000000000e-002	-3.147077e+002	-9.120330e+001	2.235044e+002	-1.323011e+002	2.736102e-004	-2.728287e+000
2.135630000000001e-002	-3.147268e+002	-9.118200e+001	2.235448e+002	-1.323628e+002	-1.666340e+000	-2.728489e+000
2.135670000000001e-002	-3.149097e+002	-9.128400e+001	2.236257e+002	-1.323417e+002	-7.856619e+000	-2.728894e+000
2.135700000000000e-002	-3.151475e+002	-9.146124e+001	2.236863e+002	-1.322251e+002	-9.999408e+000	-2.729200e+000
2.136442857142857e-002	-3.220940e+002	-9.691085e+001	2.251831e+002	-1.282723e+002	-9.999385e+000	-2.738693e+000
2.137185714285714e-002	-3.290269e+002	-1.023516e+002	2.266753e+002	-1.243237e+002	-9.999361e+000	-2.749777e+000
2.137928571428572e-002	-3.359462e+002	-1.077835e+002	2.281627e+002	-1.203791e+002	-9.999338e+000	-2.762452e+000
2.138671428571428e-002	-3.428519e+002	-1.132066e+002	2.296453e+002	-1.164387e+002	-9.999315e+000	-2.776717e+000
2.139414285714286e-002	-3.497441e+002	-1.186208e+002	2.311233e+002	-1.125024e+002	-9.999292e+000	-2.792572e+000
2.140157142857143e-002	-3.566226e+002	-1.240262e+002	2.325964e+002	-1.085702e+002	-9.999269e+000	-2.810018e+000
2.140900000000000e-002	-3.634876e+002	-1.294227e+002	2.340649e+002	-1.046422e+002	-9.999246e+000	-2.829054e+000
2.140910000000000e-002	-3.635797e+002	-1.294951e+002	2.340845e+002	-1.045894e+002	-9.999245e+000	-2.829334e+000
2.140930000000001e-002	-3.636962e+002	-1.296061e+002	2.340900e+002	-1.044839e+002	-8.332582e+000	-2.829894e+000
2.140970000000000e-002	-3.636400e+002	-1.296835e+002	2.339565e+002	-1.042729e+002	-2.142124e+000	-2.831015e+000
2.141000000000000e-002	-3.633963e+002	-1.296408e+002	2.337555e+002	-1.041147e+002	7.267920e-004	-2.831856e+000
2.144699999999999e-002	-3.224859e+002	-1.188770e+002	2.036089e+002	-8.473190e+001	6.449716e-004	-2.923279e+000
2.144710000000000e-002	-3.223748e+002	-1.188474e+002	2.035274e+002	-8.467993e+001	6.447493e-004	-2.923493e+000
2.144730000000000e-002	-3.222204e+002	-1.188222e+002	2.033982e+002	-8.457597e+001	-1.666016e+000	-2.923921e+000
2.144770000000000e-002	-3.222006e+002	-1.189163e+002	2.032844e+002	-8.436810e+001	-7.856469e+000	-2.924778e+000
2.144800000000000e-002	-3.223873e+002	-1.190876e+002	2.032998e+002	-8.421222e+001	-9.999317e+000	-2.925421e+000
2.145600000000000e-002	-3.296519e+002	-1.247903e+002	2.048616e+002	-8.007125e+001	-9.999293e+000	-2.944650e+000
2.146399999999999e-002	-3.369004e+002	-1.304767e+002	2.064237e+002	-7.594703e+001	-9.999269e+000	-2.965585e+000
2.147200000000000e-002	-3.441327e+002	-1.361466e+002	2.079862e+002	-7.183958e+001	-9.999244e+000	-2.988226e+000
2.148000000000000e-002	-3.513490e+002	-1.418000e+002	2.095489e+002	-6.774887e+001	-9.999220e+000	-3.012572e+000
2.148800000000000e-002	-3.585491e+002	-1.474371e+002	2.111121e+002	-6.367493e+001	-9.999196e+000	-3.038624e+000
2.149599999999999e-002	-3.657332e+002	-1.530577e+002	2.126755e+002	-5.961774e+001	-9.999172e+000	-3.066382e+000
2.150400000000000e-002	-3.729011e+002	-1.586619e+002	2.142392e+002	-5.557730e+001	-9.999148e+000	-3.095845e+000
2.150410000000000e-002	-3.729904e+002	-1.587316e+002	2.142588e+002	-5.552711e+001	-9.999147e+000	-3.096236e+000
2.150430000000000e-002	-3.731350e+002	-1.588372e+002	2.142978e+002	-5.546055e+001	-8.332543e+000	-3.097019e+000
2.150470000000000e-002	-3.732797e+002	-1.589038e+002	2.143759e+002	-5.547205e+001	-2.142300e+000	-3.098586e+000
2.150500000000000e-002	-3.732874e+002	-1.588530e+002	2.144345e+002	-5.558146e+001	4.765592e-004	-3.099761e+000
2.151457142857143e-002	-3.721212e+002	-1.558205e+002	2.163007e+002	-6.048017e+001	4.674618e-004	-3.135347e+000
2.152414285714285e-002	-3.709255e+002	-1.527627e+002	2.181628e+002	-6.540011e+001	4.582884e-004	-3.169359e+000
2.153371428571428e-002	-3.697004e+002	-1.496795e+002	2.200208e+002	-7.034130e+001	4.490389e-004	-3.201799e+000
2.154328571428571e-002	-3.684459e+002	-1.465711e+002	2.218748e+002	-7.530372e+001	4.397135e-004	-3.232666e+000
2.155285714285714e-002	-3.671619e+002	-1.434373e+002	2.237246e+002	-8.028738e+001	4.303121e-004	-3.261959e+000
2.156242857142857e-002	-3.658485e+002	-1.402781e+002	2.255704e+002	-8.529228e+001	4.208347e-004	-3.289680e+000
2.157199999999999e-002	-3.645058e+002	-1.370937e+002	2.274121e+002	-9.031841e+001	4.112813e-004	-3.315828e+000
2.157210000000000e-002	-3.644914e+002	-1.370602e+002	2.274312e+002	-9.037107e+001	4.111808e-004	-3.316082e+000
2.157230000000000e-002	-3.644289e+002	-1.369932e+002	2.274357e+002	-9.044254e+001	4.639509e-004	-3.316590e+000
2.157270000000000e-002	-3.641592e+002	-1.368591e+002	2.273000e+002	-9.044093e+001	6.601868e-004	-3.317603e+000
2.157300000000000e-002	-3.638561e+002	-1.367586e+002	2.270975e+002	-9.033896e+001	7.277117e-004	-3.318362e+000
2.160200000000000e-002	-3.302766e+002	-1.269374e+002	2.033393e+002	-7.640190e+001	6.605529e-004	-3.383185e+000
2.160210000000000e-002	-3.301605e+002	-1.269032e+002	2.032573e+002	-7.635417e+001	6.603209e-004	-3.383380e+000
2.160230000000001e-002	-3.299622e+002	-1.268348e+002	2.031273e+002	-7.629251e+001	6.133841e-004	-3.383768e+000
2.160270000000000e-002	-3.297100e+002	-1.266981e+002	2.030119e+002	-7.631382e+001	4.399554e-004	-3.384544e+000
2.160300000000000e-002	-3.296216e+002	-1.265955e+002	2.030261e+002	-7.643058e+001	3.797867e-004	-3.385124e+000
2.161200000000000e-002	-3.282496e+002	-1.235026e+002	2.047470e+002	-8.124437e+001	3.705081e-004	-3.400938e+000
2.162099999999999e-002	-3.268690e+002	-1.204004e+002	2.064686e+002	-8.606815e+001	3.612015e-004	-3.415451e+000
2.162999999999999e-002	-3.254797e+002	-1.172889e+002	2.081908e+002	-9.090192e+001	3.518669e-004	-3.428661e+000
2.163900000000000e-002	-3.240818e+002	-1.141681e+002	2.099137e+002	-9.574570e+001	3.425044e-004	-3.440569e+000
2.164799999999999e-002	-3.226752e+002	-1.110379e+002	2.116373e+002	-1.005995e+002	3.331139e-004	-3.451175e+000
2.165699999999999e-002	-3.212600e+002	-1.078984e+002	2.133616e+002	-1.054632e+002	3.236954e-004	-3.460478e+000
2.166599999999999e-002	-3.198361e+002	-1.047495e+002	2.150865e+002	-1.103370e+002	3.142489e-004	-3.468480e+000
2.166630000000000e-002	-3.197884e+002	-1.046444e+002	2.151439e+002	-1.104995e+002	3.139336e-004	-3.468697e+000
2.166657023559170e-002	-3.197829e+002	-1.045873e+002	2.151957e+002	-1.106084e+002	-2.266516e+000	-3.468892e+000
2.166689604565525e-002	-3.198789e+002	-1.046209e+002	2.152580e+002	-1.106371e+002	-8.789968e+000	-3.469127e+000
2.166699999999999e-002	-3.199476e+002	-1.046697e+002	2.152779e+002	-1.106082e+002	-9.999363e+000	-3.469202e+000
2.166937060290821e-002	-3.219648e+002	-1.062332e+002	2.157316e+002	-1.094983e+002	-9.999357e+000	-3.471031e+000
2.167174120581642e-002	-3.239809e+002	-1.077960e+002	2.161849e+002	-1.083890e+002	-9.999350e+000	-3.473082e+000
2.167411180872464e-002	-3.259960e+002	-1.093579e+002	2.166381e+002	-1.072802e+002	-9.999343e+000	-3.475353e+000
2.167648241163285e-002	-3.280101e+002	-1.109191e+002	2.170910e+002	-1.061719e+002	-9.999337e+000	-3.477846e+000
2.167885301454107e-002	-3.300231e+002	-1.124795e+002	2.175437e+002	-1.050642e+002	-9.999330e+000	-3.480560e+000
2.168122361744928e-002	-3.320352e+002	-1.140391e+002	2.179961e+002	-1.039570e+002	-9.999323e+000	-3.483496e+000
2.168359422035750e-002	-3.340461e+002	-1.155979e+002	2.184483e+002	-1.028504e+002	-9.999316e+000	-3.486652e+000
2.173000000000000e-002	-3.731885e+002	-1.459402e+002	2.272483e+002	-8.130816e+001	-9.999186e+000	-3.576265e+000
2.173010000000000e-002	-3.732722e+002	-1.460050e+002	2.272672e+002	-8.126208e+001	-9.999186e+000	-3.576530e+000
2.173030000000001e-002	-3.733719e+002	-1.461010e+002	2.272709e+002	-8.116996e+001	-8.332530e+000	-3.577061e+000
2.173070000000001e-002	-3.732821e+002	-1.461482e+002	2.271339e+002	-8.098573e+001	-2.142096e+000	-3.578124e+000
2.173100000000000e-002	-3.730131e+002	-1.460828e+002	2.269304e+002	-8.084755e+001	7.460261e-004	-3.578920e+000
2.176000000000000e-002	-3.385686e+002	-1.354935e+002	2.030751e+002	-6.758162e+001	6.771370e-004	-3.646823e+000
2.176010000000000e-002	-3.384495e+002	-1.354567e+002	2.029929e+002	-6.753622e+001	6.768988e-004	-3.647026e+000
2.176030000000001e-002	-3.382790e+002	-1.354168e+002	2.028622e+002	-6.744542e+001	-1.665978e+000	-3.647432e+000
2.176070000000001e-002	-3.382271e+002	-1.354816e+002	2.027454e+002	-6.726383e+001	-7.856410e+000	-3.648243e+000
2.176100000000000e-002	-3.383897e+002	-1.356310e+002	2.027587e+002	-6.712766e+001	-9.999251e+000	-3.648853e+000
2.177071428571429e-002	-3.464276e+002	-1.418425e+002	2.045851e+002	-6.274270e+001	-9.999225e+000	-3.671371e+000
2.178042857142857e-002	-3.544430e+002	-1.480303e+002	2.064127e+002	-5.838240e+001	-9.999198e+000	-3.696090e+000
2.179014285714286e-002	-3.624359e+002	-1.541946e+002	2.082413e+002	-5.404677e+001	-9.999172e+000	-3.723010e+000
2.179985714285715e-002	-3.704063e+002	-1.603352e+002	2.100710e+002	-4.973581e+001	-9.999146e+000	-3.752131e+000
2.180957142857143e-002	-3.783541e+002	-1.664523e+002	2.119018e+002	-4.544951e+001	-9.999120e+000	-3.783453e+000
2.181928571428572e-002	-3.862793e+002	-1.725457e+002	2.137336e+002	-4.118787e+001	-9.999093e+000	-3.816977e+000
2.182900000000000e-002	-3.941821e+002	-1.786156e+002	2.155665e+002	-3.695090e+001	-9.999067e+000	-3.852702e+000
2.182910000000000e-002	-3.942630e+002	-1.786777e+002	2.155853e+002	-3.690765e+001	-9.999066e+000	-3.853094e+000
2.182930000000001e-002	-3.943910e+002	-1.787680e+002	2.156230e+002	-3.685502e+001	-8.332466e+000	-3.853880e+000
2.182970000000001e-002	-3.945023e+002	-1.788040e+002	2.156984e+002	-3.689439e+001	-2.142236e+000	-3.855451e+000
2.183000000000000e-002	-3.944851e+002	-1.787302e+002	2.157549e+002	-3.702469e+001	5.361909e-004	-3.856630e+000
2.188600000000000e-002	-3.826097e+002	-1.563656e+002	2.262441e+002	-6.987855e+001	4.690969e-004	-4.038177e+000
2.188610000000001e-002	-3.825874e+002	-1.563248e+002	2.262627e+002	-6.993793e+001	4.689745e-004	-4.038434e+000
2.188630000000001e-002	-3.825091e+002	-1.562431e+002	2.262660e+002	-7.002285e+001	5.181067e-004	-4.038947e+000
2.188670000000001e-002	-3.822079e+002	-1.560799e+002	2.261280e+002	-7.004813e+001	7.009109e-004	-4.039969e+000
2.188700000000000e-002	-3.818812e+002	-1.559574e+002	2.259238e+002	-6.996632e+001	7.637624e-004	-4.040734e+000
2.188991428571429e-002	-3.782866e+002	-1.547661e+002	2.235206e+002	-6.875448e+001	7.565730e-004	-4.048004e+000
2.189282857142858e-002	-3.746897e+002	-1.535725e+002	2.211172e+002	-6.754471e+001	7.493791e-004	-4.055044e+000
2.189574285714287e-002	-3.710905e+002	-1.523767e+002	2.187137e+002	-6.633702e+001	7.421805e-004	-4.061855e+000
2.189865714285716e-002	-3.674889e+002	-1.511788e+002	2.163102e+002	-6.513140e+001	7.349774e-004	-4.068438e+000
2.190157142857144e-002	-3.638850e+002	-1.499786e+002	2.139064e+002	-6.392785e+001	7.277696e-004	-4.074791e+000
2.190448571428573e-002	-3.602788e+002	-1.487762e+002	2.115026e+002	-6.272639e+001	7.205573e-004	-4.080915e+000
2.190740000000002e-002	-3.566703e+002	-1.475716e+002	2.090986e+002	-6.152699e+001	7.133403e-004	-4.086810e+000
2.192300000000000e-002	-3.373484e+002	-1.411142e+002	1.962342e+002	-5.512000e+001	6.746961e-004	-4.117129e+000
2.192310000000000e-002	-3.372243e+002	-1.410726e+002	1.961518e+002	-5.507918e+001	6.744482e-004	-4.117299e+000
2.192330000000001e-002	-3.370102e+002	-1.409894e+002	1.960208e+002	-5.503137e+001	6.322036e-004	-4.117638e+000
2.192370000000000e-002	-3.367263e+002	-1.408230e+002	1.959034e+002	-5.508039e+001	4.762514e-004	-4.118315e+000
2.192400000000000e-002	-3.366143e+002	-1.406982e+002	1.959161e+002	-5.521793e+001	4.220948e-004	-4.118821e+000
2.197600000000000e-002	-3.245627e+002	-1.188882e+002	2.056745e+002	-8.678623e+001	3.566649e-004	-4.175664e+000
2.197610000000000e-002	-3.245394e+002	-1.188460e+002	2.056933e+002	-8.684730e+001	3.565384e-004	-4.175715e+000
2.197630000000000e-002	-3.245266e+002	-1.187955e+002	2.057311e+002	-8.693561e+001	-1.666256e+000	-4.175817e+000
2.197670000000000e-002	-3.246457e+002	-1.188390e+002	2.058067e+002	-8.696765e+001	-7.856529e+000	-4.176022e+000
2.197700000000000e-002	-3.248358e+002	-1.189724e+002	2.058633e+002	-8.689093e+001	-9.999315e+000	-4.176176e+000
2.198757142857143e-002	-3.330472e+002	-1.251842e+002	2.078630e+002	-8.267882e+001	-9.999288e+000	-4.184708e+000
2.199814285714286e-002	-3.412438e+002	-1.313817e+002	2.098621e+002	-7.848042e+001	-9.999261e+000	-4.195832e+000
2.200871428571428e-002	-3.494256e+002	-1.375649e+002	2.118607e+002	-7.429574e+001	-9.999234e+000	-4.209546e+000
2.201928571428571e-002	-3.575926e+002	-1.437339e+002	2.138587e+002	-7.012476e+001	-9.999208e+000	-4.225853e+000
2.202985714285714e-002	-3.657448e+002	-1.498887e+002	2.158562e+002	-6.596749e+001	-9.999181e+000	-4.244751e+000
2.204042857142857e-002	-3.738822e+002	-1.560291e+002	2.178531e+002	-6.182394e+001	-9.999155e+000	-4.266240e+000
2.205100000000000e-002	-3.820048e+002	-1.621553e+002	2.198494e+002	-5.769409e+001	-9.999128e+000	-4.290321e+000
2.205110000000000e-002	-3.820813e+002	-1.622130e+002	2.198683e+002	-5.765526e+001	-9.999128e+000	-4.290574e+000
2.205130000000001e-002	-3.821666e+002	-1.622945e+002	2.198721e+002	-5.757761e+001	-8.332479e+000	-4.291081e+000
2.205170000000001e-002	-3.820480e+002	-1.623128e+002	2.197352e+002	-5.742230e+001	-2.142070e+000	-4.292096e+000
2.205200000000000e-002	-3.817575e+002	-1.622258e+002	2.195317e+002	-5.730585e+001	7.635145e-004	-4.292856e+000
2.207500000000000e-002	-3.528160e+002	-1.521885e+002	2.006275e+002	-4.843892e+001	7.056314e-004	-4.344492e+000
2.207510000000000e-002	-3.526900e+002	-1.521447e+002	2.005453e+002	-4.840065e+001	7.053795e-004	-4.344688e+000
2.207530000000001e-002	-3.525055e+002	-1.520907e+002	2.004148e+002	-4.832411e+001	-1.665944e+000	-4.345079e+000
2.207570000000000e-002	-3.524258e+002	-1.521274e+002	2.002984e+002	-4.817108e+001	-7.856354e+000	-4.345861e+000
2.207600000000000e-002	-3.525675e+002	-1.522556e+002	2.003119e+002	-4.805630e+001	-9.999187e+000	-4.346448e+000
2.208714285714285e-002	-3.610106e+002	-1.585918e+002	2.024188e+002	-4.382704e+001	-9.999160e+000	-4.371510e+000
2.209828571428571e-002	-3.694257e+002	-1.648979e+002	2.045278e+002	-3.962991e+001	-9.999133e+000	-4.399091e+000
2.210942857142857e-002	-3.778126e+002	-1.711739e+002	2.066388e+002	-3.546491e+001	-9.999106e+000	-4.429190e+000
2.212057142857142e-002	-3.861714e+002	-1.774197e+002	2.087517e+002	-3.133206e+001	-9.999079e+000	-4.461807e+000
2.213171428571428e-002	-3.945021e+002	-1.836354e+002	2.108667e+002	-2.723134e+001	-9.999052e+000	-4.496943e+000
2.214285714285714e-002	-4.028047e+002	-1.898210e+002	2.129837e+002	-2.316277e+001	-9.999025e+000	-4.534597e+000
2.215399999999999e-002	-4.110792e+002	-1.959765e+002	2.151028e+002	-1.912633e+001	-9.998998e+000	-4.574770e+000
2.215410000000000e-002	-4.111530e+002	-1.960312e+002	2.151218e+002	-1.909053e+001	-9.998998e+000	-4.575155e+000
2.215430000000000e-002	-4.112667e+002	-1.961070e+002	2.151597e+002	-1.905278e+001	-8.332400e+000	-4.575926e+000
2.215470000000000e-002	-4.113495e+002	-1.961138e+002	2.152357e+002	-1.912190e+001	-2.142180e+000	-4.577469e+000
2.215499999999999e-002	-4.113108e+002	-1.960181e+002	2.152927e+002	-1.927452e+001	5.880545e-004	-4.578625e+000
2.219900000000000e-002	-3.989448e+002	-1.753322e+002	2.236126e+002	-4.828038e+001	5.259969e-004	-4.721007e+000
2.219910000000000e-002	-3.989159e+002	-1.752845e+002	2.236314e+002	-4.834688e+001	5.258538e-004	-4.721270e+000
2.219930000000001e-002	-3.988243e+002	-1.751891e+002	2.236352e+002	-4.844605e+001	5.709149e-004	-4.721794e+000
2.219970000000000e-002	-3.984964e+002	-1.749983e+002	2.234981e+002	-4.849982e+001	7.386751e-004	-4.722840e+000
2.220000000000000e-002	-3.981497e+002	-1.748552e+002	2.232946e+002	-4.843939e+001	7.962990e-004	-4.723622e+000
2.224500000000000e-002	-3.394634e+002	-1.531583e+002	1.863052e+002	-3.314690e+001	6.789264e-004	-4.813499e+000
2.224510000000000e-002	-3.393328e+002	-1.531096e+002	1.862231e+002	-3.311348e+001	6.786650e-004	-4.813639e+000
2.224530000000001e-002	-3.391052e+002	-1.530124e+002	1.860928e+002	-3.308047e+001	6.417019e-004	-4.813917e+000
2.224570000000001e-002	-3.387947e+002	-1.528178e+002	1.859769e+002	-3.315906e+001	5.054048e-004	-4.814472e+000
2.224600000000000e-002	-3.386626e+002	-1.526719e+002	1.859907e+002	-3.331879e+001	4.580160e-004	-4.814886e+000
2.225185714285715e-002	-3.369244e+002	-1.498185e+002	1.871059e+002	-3.728740e+001	4.494557e-004	-4.822038e+000
2.225771428571429e-002	-3.351867e+002	-1.469626e+002	1.882241e+002	-4.126155e+001	4.408879e-004	-4.828460e+000
2.226357142857143e-002	-3.334495e+002	-1.441041e+002	1.893454e+002	-4.524123e+001	4.323126e-004	-4.834152e+000
2.226942857142857e-002	-3.317127e+002	-1.412431e+002	1.904696e+002	-4.922645e+001	4.237296e-004	-4.839114e+000
2.227528571428572e-002	-3.299765e+002	-1.383796e+002	1.915968e+002	-5.321719e+001	4.151391e-004	-4.843347e+000
2.228114285714286e-002	-3.282407e+002	-1.355136e+002	1.927271e+002	-5.721347e+001	4.065411e-004	-4.846851e+000
2.228700000000000e-002	-3.265054e+002	-1.326451e+002	1.938604e+002	-6.121528e+001	3.979355e-004	-4.849624e+000
2.228710000000000e-002	-3.264758e+002	-1.325961e+002	1.938797e+002	-6.128367e+001	3.977885e-004	-4.849657e+000
2.228730000000001e-002	-3.264505e+002	-1.325319e+002	1.939185e+002	-6.138661e+001	-1.666214e+000	-4.849721e+000
