v,T
4.01735e+03,1.00000e+00
4.01736e+03,1.00000e+00
4.01737e+03,1.00000e+00
4.01738e+03,9.99999e-01
4.01739e+03,9.99999e-01
4.01740e+03,9.99999e-01
4.01741e+03,9.99999e-01
4.01742e+03,9.99998e-01
4.01743e+03,9.99997e-01
4.01744e+03,9.99995e-01
4.01745e+03,9.99994e-01
4.01746e+03,9.99994e-01
4.01747e+03,9.99995e-01
4.01748e+03,9.99997e-01
4.01749e+03,9.99998e-01
4.01750e+03,9.99999e-01
4.01751e+03,9.99999e-01
4.01752e+03,9.99999e-01
4.01753e+03,9.99999e-01
4.01754e+03,1.00000e+00
4.01755e+03,1.00000e+00
4.01756e+03,1.00000e+00
4.01757e+03,1.00000e+00
4.01758e+03,1.00000e+00
4.01759e+03,1.00000e+00
4.01760e+03,1.00000e+00
4.01761e+03,1.00000e+00
4.01762e+03,1.00000e+00
4.01763e+03,1.00000e+00
4.01764e+03,1.00000e+00
4.01765e+03,1.00000e+00
4.01766e+03,1.00000e+00
4.01767e+03,1.00000e+00
4.01768e+03,1.00000e+00
4.01769e+03,1.00000e+00
4.01770e+03,1.00000e+00
4.01771e+03,1.00000e+00
4.01772e+03,1.00000e+00
4.01773e+03,1.00000e+00
4.01774e+03,1.00000e+00
4.01775e+03,1.00000e+00
4.01776e+03,1.00000e+00
4.01777e+03,1.00000e+00
4.01778e+03,1.00000e+00
4.01779e+03,1.00000e+00
4.01780e+03,1.00000e+00
4.01781e+03,1.00000e+00
4.01782e+03,1.00000e+00
4.01783e+03,1.00000e+00
4.01784e+03,1.00000e+00
4.01785e+03,1.00000e+00
4.01786e+03,1.00000e+00
4.01787e+03,1.00000e+00
4.01788e+03,1.00000e+00
4.01789e+03,1.00000e+00
4.01790e+03,1.00000e+00
4.01791e+03,1.00000e+00
4.01792e+03,1.00000e+00
4.01793e+03,1.00000e+00
4.01794e+03,1.00000e+00
4.01795e+03,1.00000e+00
4.01796e+03,1.00000e+00
4.01797e+03,1.00000e+00
4.01798e+03,1.00000e+00
4.01799e+03,1.00000e+00
4.01800e+03,1.00000e+00
4.01801e+03,1.00000e+00
4.01802e+03,1.00000e+00
4.01803e+03,1.00000e+00
4.01804e+03,1.00000e+00
4.01805e+03,1.00000e+00
4.01806e+03,1.00000e+00
4.01807e+03,1.00000e+00
4.01808e+03,1.00000e+00
4.01809e+03,1.00000e+00
4.01810e+03,1.00000e+00
4.01811e+03,1.00000e+00
4.01812e+03,1.00000e+00
4.01813e+03,1.00000e+00
4.01814e+03,1.00000e+00
4.01815e+03,1.00000e+00
4.01816e+03,1.00000e+00
4.01817e+03,1.00000e+00
4.01818e+03,1.00000e+00
4.01819e+03,1.00000e+00
4.01820e+03,1.00000e+00
4.01821e+03,1.00000e+00
4.01822e+03,1.00000e+00
4.01823e+03,1.00000e+00
4.01824e+03,1.00000e+00
4.01825e+03,1.00000e+00
4.01826e+03,1.00000e+00
4.01827e+03,1.00000e+00
4.01828e+03,1.00000e+00
4.01829e+03,1.00000e+00
4.01830e+03,1.00000e+00
4.01831e+03,1.00000e+00
4.01832e+03,1.00000e+00
4.01833e+03,1.00000e+00
4.01834e+03,1.00000e+00
4.01835e+03,1.00000e+00
4.01836e+03,1.00000e+00
4.01837e+03,1.00000e+00
4.01838e+03,1.00000e+00
4.01839e+03,1.00000e+00
4.01840e+03,1.00000e+00
4.01841e+03,1.00000e+00
4.01842e+03,1.00000e+00
4.01843e+03,1.00000e+00
4.01844e+03,1.00000e+00
4.01845e+03,1.00000e+00
4.01846e+03,1.00000e+00
4.01847e+03,1.00000e+00
4.01848e+03,1.00000e+00
4.01849e+03,1.00000e+00
4.01850e+03,1.00000e+00
4.01851e+03,1.00000e+00
4.01852e+03,1.00000e+00
4.01853e+03,1.00000e+00
4.01854e+03,1.00000e+00
4.01855e+03,1.00000e+00
4.01856e+03,1.00000e+00
4.01857e+03,1.00000e+00
4.01858e+03,1.00000e+00
4.01859e+03,1.00000e+00
4.01860e+03,1.00000e+00
4.01861e+03,1.00000e+00
4.01862e+03,1.00000e+00
4.01863e+03,1.00000e+00
4.01864e+03,1.00000e+00
4.01865e+03,1.00000e+00
4.01866e+03,1.00000e+00
4.01867e+03,1.00000e+00
4.01868e+03,1.00000e+00
4.01869e+03,1.00000e+00
4.01870e+03,1.00000e+00
4.01871e+03,1.00000e+00
4.01872e+03,1.00000e+00
4.01873e+03,1.00000e+00
4.01874e+03,1.00000e+00
4.01875e+03,1.00000e+00
4.01876e+03,1.00000e+00
4.01877e+03,1.00000e+00
4.01878e+03,1.00000e+00
4.01879e+03,1.00000e+00
4.01880e+03,1.00000e+00
4.01881e+03,1.00000e+00
4.01882e+03,1.00000e+00
4.01883e+03,1.00000e+00
4.01884e+03,1.00000e+00
4.01885e+03,1.00000e+00
4.01886e+03,1.00000e+00
4.01887e+03,1.00000e+00
4.01888e+03,1.00000e+00
4.01889e+03,1.00000e+00
4.01890e+03,1.00000e+00
4.01891e+03,1.00000e+00
4.01892e+03,1.00000e+00
4.01893e+03,1.00000e+00
4.01894e+03,1.00000e+00
4.01895e+03,1.00000e+00
4.01896e+03,1.00000e+00
4.01897e+03,1.00000e+00
4.01898e+03,1.00000e+00
4.01899e+03,1.00000e+00
4.01900e+03,1.00000e+00
4.01901e+03,1.00000e+00
4.01902e+03,1.00000e+00
4.01903e+03,1.00000e+00
4.01904e+03,1.00000e+00
4.01905e+03,1.00000e+00
4.01906e+03,1.00000e+00
4.01907e+03,1.00000e+00
4.01908e+03,1.00000e+00
4.01909e+03,1.00000e+00
4.01910e+03,1.00000e+00
4.01911e+03,1.00000e+00
4.01912e+03,1.00000e+00
4.01913e+03,1.00000e+00
4.01914e+03,1.00000e+00
4.01915e+03,1.00000e+00
4.01916e+03,1.00000e+00
4.01917e+03,1.00000e+00
4.01918e+03,1.00000e+00
4.01919e+03,1.00000e+00
4.01920e+03,1.00000e+00
4.01921e+03,1.00000e+00
4.01922e+03,1.00000e+00
4.01923e+03,1.00000e+00
4.01924e+03,1.00000e+00
4.01925e+03,1.00000e+00
4.01926e+03,1.00000e+00
4.01927e+03,1.00000e+00
4.01928e+03,1.00000e+00
4.01929e+03,1.00000e+00
4.01930e+03,1.00000e+00
4.01931e+03,1.00000e+00
4.01932e+03,1.00000e+00
4.01933e+03,1.00000e+00
4.01934e+03,1.00000e+00
4.01935e+03,1.00000e+00
4.01936e+03,1.00000e+00
4.01937e+03,1.00000e+00
4.01938e+03,1.00000e+00
4.01939e+03,1.00000e+00
4.01940e+03,1.00000e+00
4.01941e+03,1.00000e+00
4.01942e+03,1.00000e+00
4.01943e+03,1.00000e+00
4.01944e+03,1.00000e+00
4.01945e+03,1.00000e+00
4.01946e+03,1.00000e+00
4.01947e+03,1.00000e+00
4.01948e+03,1.00000e+00
4.01949e+03,1.00000e+00
4.01950e+03,1.00000e+00
4.01951e+03,1.00000e+00
4.01952e+03,1.00000e+00
4.01953e+03,1.00000e+00
4.01954e+03,1.00000e+00
4.01955e+03,1.00000e+00
4.01956e+03,1.00000e+00
4.01957e+03,1.00000e+00
4.01958e+03,1.00000e+00
4.01959e+03,1.00000e+00
4.01960e+03,1.00000e+00
4.01961e+03,1.00000e+00
4.01962e+03,1.00000e+00
4.01963e+03,1.00000e+00
4.01964e+03,1.00000e+00
4.01965e+03,1.00000e+00
4.01966e+03,1.00000e+00
4.01967e+03,1.00000e+00
4.01968e+03,1.00000e+00
4.01969e+03,1.00000e+00
4.01970e+03,1.00000e+00
4.01971e+03,1.00000e+00
4.01972e+03,1.00000e+00
4.01973e+03,1.00000e+00
4.01974e+03,1.00000e+00
4.01975e+03,1.00000e+00
4.01976e+03,1.00000e+00
4.01977e+03,1.00000e+00
4.01978e+03,1.00000e+00
4.01979e+03,1.00000e+00
4.01980e+03,1.00000e+00
4.01981e+03,1.00000e+00
4.01982e+03,1.00000e+00
4.01983e+03,1.00000e+00
4.01984e+03,1.00000e+00
4.01985e+03,1.00000e+00
4.01986e+03,1.00000e+00
4.01987e+03,1.00000e+00
4.01988e+03,1.00000e+00
4.01989e+03,1.00000e+00
4.01990e+03,1.00000e+00
4.01991e+03,1.00000e+00
4.01992e+03,1.00000e+00
4.01993e+03,1.00000e+00
4.01994e+03,1.00000e+00
4.01995e+03,1.00000e+00
4.01996e+03,1.00000e+00
4.01997e+03,1.00000e+00
4.01998e+03,1.00000e+00
4.01999e+03,1.00000e+00
4.02000e+03,1.00000e+00
4.02001e+03,1.00000e+00
4.02002e+03,1.00000e+00
4.02003e+03,1.00000e+00
4.02004e+03,1.00000e+00
4.02005e+03,1.00000e+00
4.02006e+03,1.00000e+00
4.02007e+03,1.00000e+00
4.02008e+03,1.00000e+00
4.02009e+03,1.00000e+00
4.02010e+03,1.00000e+00
4.02011e+03,1.00000e+00
4.02012e+03,1.00000e+00
4.02013e+03,1.00000e+00
4.02014e+03,1.00000e+00
4.02015e+03,1.00000e+00
4.02016e+03,1.00000e+00
4.02017e+03,1.00000e+00
4.02018e+03,1.00000e+00
4.02019e+03,1.00000e+00
4.02020e+03,1.00000e+00
4.02021e+03,1.00000e+00
4.02022e+03,1.00000e+00
4.02023e+03,1.00000e+00
4.02024e+03,1.00000e+00
4.02025e+03,1.00000e+00
4.02026e+03,1.00000e+00
4.02027e+03,1.00000e+00
4.02028e+03,1.00000e+00
4.02029e+03,1.00000e+00
4.02030e+03,1.00000e+00
4.02031e+03,1.00000e+00
4.02032e+03,1.00000e+00
4.02033e+03,1.00000e+00
4.02034e+03,1.00000e+00
4.02035e+03,1.00000e+00
4.02036e+03,1.00000e+00
4.02037e+03,1.00000e+00
4.02038e+03,1.00000e+00
4.02039e+03,1.00000e+00
4.02040e+03,1.00000e+00
4.02041e+03,1.00000e+00
4.02042e+03,1.00000e+00
4.02043e+03,1.00000e+00
4.02044e+03,1.00000e+00
4.02045e+03,1.00000e+00
4.02046e+03,1.00000e+00
4.02047e+03,1.00000e+00
4.02048e+03,1.00000e+00
4.02049e+03,1.00000e+00
4.02050e+03,1.00000e+00
4.02051e+03,1.00000e+00
4.02052e+03,1.00000e+00
4.02053e+03,1.00000e+00
4.02054e+03,1.00000e+00
4.02055e+03,1.00000e+00
4.02056e+03,1.00000e+00
4.02057e+03,1.00000e+00
4.02058e+03,1.00000e+00
4.02059e+03,1.00000e+00
4.02060e+03,1.00000e+00
4.02061e+03,1.00000e+00
4.02062e+03,1.00000e+00
4.02063e+03,1.00000e+00
4.02064e+03,1.00000e+00
4.02065e+03,1.00000e+00
4.02066e+03,1.00000e+00
4.02067e+03,1.00000e+00
4.02068e+03,1.00000e+00
4.02069e+03,1.00000e+00
4.02070e+03,1.00000e+00
4.02071e+03,1.00000e+00
4.02072e+03,1.00000e+00
4.02073e+03,1.00000e+00
4.02074e+03,1.00000e+00
4.02075e+03,1.00000e+00
4.02076e+03,1.00000e+00
4.02077e+03,1.00000e+00
4.02078e+03,1.00000e+00
4.02079e+03,1.00000e+00
4.02080e+03,1.00000e+00
4.02081e+03,1.00000e+00
4.02082e+03,1.00000e+00
4.02083e+03,1.00000e+00
4.02084e+03,1.00000e+00
4.02085e+03,1.00000e+00
4.02086e+03,1.00000e+00
4.02087e+03,1.00000e+00
4.02088e+03,1.00000e+00
4.02089e+03,1.00000e+00
4.02090e+03,1.00000e+00
4.02091e+03,1.00000e+00
4.02092e+03,1.00000e+00
4.02093e+03,1.00000e+00
4.02094e+03,1.00000e+00
4.02095e+03,1.00000e+00
4.02096e+03,1.00000e+00
4.02097e+03,1.00000e+00
4.02098e+03,1.00000e+00
4.02099e+03,1.00000e+00
4.02100e+03,1.00000e+00
4.02101e+03,1.00000e+00
4.02102e+03,1.00000e+00
4.02103e+03,1.00000e+00
4.02104e+03,1.00000e+00
4.02105e+03,1.00000e+00
4.02106e+03,1.00000e+00
4.02107e+03,1.00000e+00
4.02108e+03,1.00000e+00
4.02109e+03,1.00000e+00
4.02110e+03,1.00000e+00
4.02111e+03,1.00000e+00
4.02112e+03,1.00000e+00
4.02113e+03,1.00000e+00
4.02114e+03,1.00000e+00
4.02115e+03,1.00000e+00
4.02116e+03,1.00000e+00
4.02117e+03,1.00000e+00
4.02118e+03,1.00000e+00
4.02119e+03,1.00000e+00
4.02120e+03,1.00000e+00
4.02121e+03,1.00000e+00
4.02122e+03,1.00000e+00
4.02123e+03,1.00000e+00
4.02124e+03,1.00000e+00
4.02125e+03,1.00000e+00
4.02126e+03,1.00000e+00
4.02127e+03,1.00000e+00
4.02128e+03,1.00000e+00
4.02129e+03,1.00000e+00
4.02130e+03,1.00000e+00
4.02131e+03,1.00000e+00
4.02132e+03,1.00000e+00
4.02133e+03,1.00000e+00
4.02134e+03,1.00000e+00
4.02135e+03,1.00000e+00
4.02136e+03,1.00000e+00
4.02137e+03,1.00000e+00
4.02138e+03,1.00000e+00
4.02139e+03,1.00000e+00
4.02140e+03,1.00000e+00
4.02141e+03,1.00000e+00
4.02142e+03,1.00000e+00
4.02143e+03,1.00000e+00
4.02144e+03,1.00000e+00
4.02145e+03,1.00000e+00
4.02146e+03,9.99999e-01
4.02147e+03,9.99999e-01
4.02148e+03,9.99999e-01
4.02149e+03,1.00000e+00
4.02150e+03,1.00000e+00
4.02151e+03,1.00000e+00
4.02152e+03,9.99999e-01
4.02153e+03,9.99999e-01
4.02154e+03,9.99999e-01
4.02155e+03,9.99999e-01
4.02156e+03,9.99998e-01
4.02157e+03,9.99998e-01
4.02158e+03,9.99997e-01
4.02159e+03,9.99995e-01
4.02160e+03,9.99993e-01
4.02161e+03,9.99993e-01
4.02162e+03,9.99995e-01
4.02163e+03,9.99997e-01
4.02164e+03,9.99998e-01
4.02165e+03,9.99999e-01
4.02166e+03,9.99999e-01
4.02167e+03,9.99999e-01
4.02168e+03,9.99999e-01
4.02169e+03,1.00000e+00
4.02170e+03,1.00000e+00
4.02171e+03,1.00000e+00
4.02172e+03,1.00000e+00
4.02173e+03,1.00000e+00
4.02174e+03,1.00000e+00
4.02175e+03,1.00000e+00
4.02176e+03,1.00000e+00
4.02177e+03,1.00000e+00
4.02178e+03,1.00000e+00
4.02179e+03,1.00000e+00
4.02180e+03,1.00000e+00
4.02181e+03,1.00000e+00
4.02182e+03,1.00000e+00
4.02183e+03,1.00000e+00
4.02184e+03,1.00000e+00
4.02185e+03,1.00000e+00
4.02186e+03,1.00000e+00
4.02187e+03,1.00000e+00
4.02188e+03,1.00000e+00
4.02189e+03,1.00000e+00
4.02190e+03,1.00000e+00
4.02191e+03,1.00000e+00
4.02192e+03,1.00000e+00
4.02193e+03,1.00000e+00
4.02194e+03,1.00000e+00
4.02195e+03,1.00000e+00
4.02196e+03,1.00000e+00
4.02197e+03,1.00000e+00
4.02198e+03,1.00000e+00
4.02199e+03,1.00000e+00
4.02200e+03,1.00000e+00
4.02201e+03,1.00000e+00
4.02202e+03,1.00000e+00
4.02203e+03,1.00000e+00
4.02204e+03,1.00000e+00
4.02205e+03,1.00000e+00
4.02206e+03,1.00000e+00
4.02207e+03,1.00000e+00
4.02208e+03,1.00000e+00
4.02209e+03,1.00000e+00
4.02210e+03,1.00000e+00
4.02211e+03,1.00000e+00
4.02212e+03,1.00000e+00
4.02213e+03,1.00000e+00
4.02214e+03,1.00000e+00
4.02215e+03,1.00000e+00
4.02216e+03,1.00000e+00
4.02217e+03,1.00000e+00
4.02218e+03,1.00000e+00
4.02219e+03,1.00000e+00
4.02220e+03,1.00000e+00
4.02221e+03,1.00000e+00
4.02222e+03,1.00000e+00
4.02223e+03,1.00000e+00
4.02224e+03,1.00000e+00
4.02225e+03,1.00000e+00
4.02226e+03,1.00000e+00
4.02227e+03,1.00000e+00
4.02228e+03,1.00000e+00
4.02229e+03,1.00000e+00
4.02230e+03,1.00000e+00
4.02231e+03,1.00000e+00
4.02232e+03,1.00000e+00
4.02233e+03,1.00000e+00
4.02234e+03,1.00000e+00
4.02235e+03,1.00000e+00
4.02236e+03,1.00000e+00
4.02237e+03,1.00000e+00
4.02238e+03,1.00000e+00
4.02239e+03,1.00000e+00
4.02240e+03,1.00000e+00
4.02241e+03,1.00000e+00
4.02242e+03,1.00000e+00
4.02243e+03,1.00000e+00
4.02244e+03,1.00000e+00
4.02245e+03,1.00000e+00
4.02246e+03,1.00000e+00
4.02247e+03,1.00000e+00
4.02248e+03,1.00000e+00
4.02249e+03,1.00000e+00
4.02250e+03,1.00000e+00
4.02251e+03,1.00000e+00
4.02252e+03,1.00000e+00
4.02253e+03,1.00000e+00
4.02254e+03,1.00000e+00
4.02255e+03,1.00000e+00
4.02256e+03,1.00000e+00
4.02257e+03,1.00000e+00
4.02258e+03,1.00000e+00
4.02259e+03,1.00000e+00
4.02260e+03,1.00000e+00
4.02261e+03,1.00000e+00
4.02262e+03,1.00000e+00
4.02263e+03,1.00000e+00
4.02264e+03,1.00000e+00
4.02265e+03,1.00000e+00
4.02266e+03,1.00000e+00
4.02267e+03,1.00000e+00
4.02268e+03,1.00000e+00
4.02269e+03,1.00000e+00
4.02270e+03,1.00000e+00
4.02271e+03,1.00000e+00
4.02272e+03,1.00000e+00
4.02273e+03,1.00000e+00
4.02274e+03,1.00000e+00
4.02275e+03,1.00000e+00
4.02276e+03,1.00000e+00
4.02277e+03,1.00000e+00
4.02278e+03,1.00000e+00
4.02279e+03,1.00000e+00
4.02280e+03,1.00000e+00
4.02281e+03,1.00000e+00
4.02282e+03,1.00000e+00
4.02283e+03,1.00000e+00
4.02284e+03,1.00000e+00
4.02285e+03,1.00000e+00
4.02286e+03,1.00000e+00
4.02287e+03,1.00000e+00
4.02288e+03,1.00000e+00
4.02289e+03,1.00000e+00
4.02290e+03,1.00000e+00
4.02291e+03,1.00000e+00
4.02292e+03,1.00000e+00
4.02293e+03,1.00000e+00
4.02294e+03,1.00000e+00
4.02295e+03,1.00000e+00
4.02296e+03,1.00000e+00
4.02297e+03,1.00000e+00
4.02298e+03,1.00000e+00
4.02299e+03,1.00000e+00
4.02300e+03,1.00000e+00
4.02301e+03,1.00000e+00
4.02302e+03,1.00000e+00
4.02303e+03,1.00000e+00
4.02304e+03,1.00000e+00
4.02305e+03,1.00000e+00
4.02306e+03,1.00000e+00
4.02307e+03,1.00000e+00
4.02308e+03,9.99999e-01
4.02309e+03,9.99999e-01
4.02310e+03,9.99999e-01
4.02311e+03,9.99999e-01
4.02312e+03,9.99999e-01
4.02313e+03,9.99999e-01
4.02314e+03,1.00000e+00
4.02315e+03,1.00000e+00
4.02316e+03,1.00000e+00
4.02317e+03,1.00000e+00
4.02318e+03,1.00000e+00
4.02319e+03,1.00000e+00
4.02320e+03,1.00000e+00
4.02321e+03,1.00000e+00
4.02322e+03,1.00000e+00
4.02323e+03,1.00000e+00
4.02324e+03,1.00000e+00
4.02325e+03,1.00000e+00
4.02326e+03,1.00000e+00
4.02327e+03,1.00000e+00
4.02328e+03,1.00000e+00
4.02329e+03,1.00000e+00
4.02330e+03,1.00000e+00
4.02331e+03,1.00000e+00
4.02332e+03,1.00000e+00
4.02333e+03,1.00000e+00
4.02334e+03,1.00000e+00
4.02335e+03,1.00000e+00
4.02336e+03,1.00000e+00
4.02337e+03,1.00000e+00
4.02338e+03,1.00000e+00
4.02339e+03,1.00000e+00
4.02340e+03,1.00000e+00
4.02341e+03,1.00000e+00
4.02342e+03,1.00000e+00
4.02343e+03,1.00000e+00
4.02344e+03,1.00000e+00
4.02345e+03,1.00000e+00
4.02346e+03,1.00000e+00
4.02347e+03,1.00000e+00
4.02348e+03,1.00000e+00
4.02349e+03,1.00000e+00
4.02350e+03,1.00000e+00
4.02351e+03,1.00000e+00
4.02352e+03,1.00000e+00
4.02353e+03,1.00000e+00
4.02354e+03,1.00000e+00
4.02355e+03,1.00000e+00
4.02356e+03,1.00000e+00
4.02357e+03,1.00000e+00
4.02358e+03,1.00000e+00
4.02359e+03,1.00000e+00
4.02360e+03,1.00000e+00
4.02361e+03,1.00000e+00
4.02362e+03,1.00000e+00
4.02363e+03,1.00000e+00
4.02364e+03,1.00000e+00
4.02365e+03,1.00000e+00
4.02366e+03,1.00000e+00
4.02367e+03,1.00000e+00
4.02368e+03,1.00000e+00
4.02369e+03,1.00000e+00
4.02370e+03,1.00000e+00
4.02371e+03,1.00000e+00
4.02372e+03,1.00000e+00
4.02373e+03,1.00000e+00
4.02374e+03,1.00000e+00
4.02375e+03,1.00000e+00
4.02376e+03,1.00000e+00
4.02377e+03,1.00000e+00
4.02378e+03,1.00000e+00
4.02379e+03,1.00000e+00
4.02380e+03,1.00000e+00
4.02381e+03,1.00000e+00
4.02382e+03,1.00000e+00
4.02383e+03,1.00000e+00
4.02384e+03,1.00000e+00
4.02385e+03,1.00000e+00
4.02386e+03,1.00000e+00
4.02387e+03,1.00000e+00
4.02388e+03,1.00000e+00
4.02389e+03,1.00000e+00
4.02390e+03,1.00000e+00
4.02391e+03,1.00000e+00
4.02392e+03,1.00000e+00
4.02393e+03,1.00000e+00
4.02394e+03,1.00000e+00
4.02395e+03,1.00000e+00
4.02396e+03,1.00000e+00
4.02397e+03,1.00000e+00
4.02398e+03,1.00000e+00
4.02399e+03,1.00000e+00
4.02400e+03,1.00000e+00
4.02401e+03,1.00000e+00
4.02402e+03,1.00000e+00
4.02403e+03,1.00000e+00
4.02404e+03,1.00000e+00
4.02405e+03,1.00000e+00
4.02406e+03,1.00000e+00
4.02407e+03,1.00000e+00
4.02408e+03,1.00000e+00
4.02409e+03,1.00000e+00
4.02410e+03,1.00000e+00
4.02411e+03,1.00000e+00
4.02412e+03,1.00000e+00
4.02413e+03,1.00000e+00
4.02414e+03,1.00000e+00
4.02415e+03,1.00000e+00
4.02416e+03,1.00000e+00
4.02417e+03,1.00000e+00
4.02418e+03,1.00000e+00
4.02419e+03,1.00000e+00
4.02420e+03,1.00000e+00
4.02421e+03,1.00000e+00
4.02422e+03,1.00000e+00
4.02423e+03,1.00000e+00
4.02424e+03,1.00000e+00
4.02425e+03,1.00000e+00
4.02426e+03,1.00000e+00
4.02427e+03,1.00000e+00
4.02428e+03,1.00000e+00
4.02429e+03,1.00000e+00
4.02430e+03,1.00000e+00
4.02431e+03,1.00000e+00
4.02432e+03,1.00000e+00
4.02433e+03,1.00000e+00
4.02434e+03,1.00000e+00
4.02435e+03,1.00000e+00
4.02436e+03,1.00000e+00
4.02437e+03,1.00000e+00
4.02438e+03,1.00000e+00
4.02439e+03,1.00000e+00
4.02440e+03,1.00000e+00
4.02441e+03,1.00000e+00
4.02442e+03,1.00000e+00
4.02443e+03,1.00000e+00
4.02444e+03,1.00000e+00
4.02445e+03,1.00000e+00
4.02446e+03,1.00000e+00
4.02447e+03,1.00000e+00
4.02448e+03,1.00000e+00
4.02449e+03,1.00000e+00
4.02450e+03,1.00000e+00
4.02451e+03,1.00000e+00
4.02452e+03,1.00000e+00
4.02453e+03,1.00000e+00
4.02454e+03,1.00000e+00
4.02455e+03,1.00000e+00
4.02456e+03,1.00000e+00
4.02457e+03,1.00000e+00
4.02458e+03,1.00000e+00
4.02459e+03,1.00000e+00
4.02460e+03,1.00000e+00
4.02461e+03,1.00000e+00
4.02462e+03,1.00000e+00
4.02463e+03,1.00000e+00
4.02464e+03,1.00000e+00
4.02465e+03,1.00000e+00
4.02466e+03,1.00000e+00
4.02467e+03,1.00000e+00
4.02468e+03,1.00000e+00
4.02469e+03,1.00000e+00
4.02470e+03,1.00000e+00
4.02471e+03,1.00000e+00
4.02472e+03,1.00000e+00
4.02473e+03,1.00000e+00
4.02474e+03,1.00000e+00
4.02475e+03,1.00000e+00
4.02476e+03,1.00000e+00
4.02477e+03,1.00000e+00
4.02478e+03,1.00000e+00
4.02479e+03,1.00000e+00
4.02480e+03,1.00000e+00
4.02481e+03,1.00000e+00
4.02482e+03,1.00000e+00
4.02483e+03,1.00000e+00
4.02484e+03,1.00000e+00
4.02485e+03,1.00000e+00
4.02486e+03,1.00000e+00
4.02487e+03,1.00000e+00
4.02488e+03,1.00000e+00
4.02489e+03,1.00000e+00
4.02490e+03,1.00000e+00
4.02491e+03,1.00000e+00
4.02492e+03,1.00000e+00
4.02493e+03,1.00000e+00
4.02494e+03,1.00000e+00
4.02495e+03,1.00000e+00
4.02496e+03,1.00000e+00
4.02497e+03,1.00000e+00
4.02498e+03,1.00000e+00
4.02499e+03,1.00000e+00
4.02500e+03,1.00000e+00
4.02501e+03,1.00000e+00
4.02502e+03,1.00000e+00
4.02503e+03,1.00000e+00
4.02504e+03,1.00000e+00
4.02505e+03,1.00000e+00
4.02506e+03,1.00000e+00
4.02507e+03,1.00000e+00
4.02508e+03,1.00000e+00
4.02509e+03,1.00000e+00
4.02510e+03,1.00000e+00
4.02511e+03,1.00000e+00
4.02512e+03,1.00000e+00
4.02513e+03,1.00000e+00
4.02514e+03,1.00000e+00
4.02515e+03,1.00000e+00
4.02516e+03,1.00000e+00
4.02517e+03,1.00000e+00
4.02518e+03,1.00000e+00
4.02519e+03,1.00000e+00
4.02520e+03,1.00000e+00
4.02521e+03,1.00000e+00
4.02522e+03,1.00000e+00
4.02523e+03,1.00000e+00
4.02524e+03,1.00000e+00
4.02525e+03,1.00000e+00
4.02526e+03,1.00000e+00
4.02527e+03,1.00000e+00
4.02528e+03,1.00000e+00
4.02529e+03,1.00000e+00
4.02530e+03,1.00000e+00
4.02531e+03,1.00000e+00
4.02532e+03,1.00000e+00
4.02533e+03,1.00000e+00
4.02534e+03,1.00000e+00
4.02535e+03,1.00000e+00
4.02536e+03,1.00000e+00
4.02537e+03,1.00000e+00
4.02538e+03,1.00000e+00
4.02539e+03,1.00000e+00
4.02540e+03,1.00000e+00
4.02541e+03,1.00000e+00
4.02542e+03,1.00000e+00
4.02543e+03,1.00000e+00
4.02544e+03,1.00000e+00
4.02545e+03,1.00000e+00
4.02546e+03,1.00000e+00
4.02547e+03,1.00000e+00
4.02548e+03,1.00000e+00
4.02549e+03,1.00000e+00
4.02550e+03,1.00000e+00
4.02551e+03,1.00000e+00
4.02552e+03,1.00000e+00
4.02553e+03,1.00000e+00
4.02554e+03,1.00000e+00
4.02555e+03,1.00000e+00
4.02556e+03,1.00000e+00
4.02557e+03,1.00000e+00
4.02558e+03,1.00000e+00
4.02559e+03,1.00000e+00
4.02560e+03,1.00000e+00
4.02561e+03,9.99999e-01
4.02562e+03,9.99999e-01
4.02563e+03,9.99999e-01
4.02564e+03,9.99999e-01
4.02565e+03,9.99998e-01
4.02566e+03,9.99998e-01
4.02567e+03,9.99996e-01
4.02568e+03,9.99995e-01
4.02569e+03,9.99993e-01
4.02570e+03,9.99992e-01
4.02571e+03,9.99994e-01
4.02572e+03,9.99996e-01
4.02573e+03,9.99997e-01
4.02574e+03,9.99998e-01
4.02575e+03,9.99999e-01
4.02576e+03,9.99999e-01
4.02577e+03,9.99999e-01
4.02578e+03,9.99999e-01
4.02579e+03,1.00000e+00
4.02580e+03,1.00000e+00
4.02581e+03,1.00000e+00
4.02582e+03,1.00000e+00
4.02583e+03,1.00000e+00
4.02584e+03,1.00000e+00
4.02585e+03,1.00000e+00
4.02586e+03,1.00000e+00
4.02587e+03,1.00000e+00
4.02588e+03,1.00000e+00
4.02589e+03,1.00000e+00
4.02590e+03,1.00000e+00
4.02591e+03,1.00000e+00
4.02592e+03,1.00000e+00
4.02593e+03,1.00000e+00
4.02594e+03,1.00000e+00
4.02595e+03,1.00000e+00
4.02596e+03,1.00000e+00
4.02597e+03,1.00000e+00
4.02598e+03,1.00000e+00
4.02599e+03,1.00000e+00
4.02600e+03,1.00000e+00
4.02601e+03,1.00000e+00
4.02602e+03,1.00000e+00
4.02603e+03,1.00000e+00
4.02604e+03,1.00000e+00
4.02605e+03,1.00000e+00
4.02606e+03,1.00000e+00
4.02607e+03,1.00000e+00
4.02608e+03,1.00000e+00
